WKT,Longitude,Latitude,Description,Satellite,Orbit,Time_WST,Date,SatZenith,Confidence,Intensity,Receiving_Station
"POINT (143.2 -33.109)","143.200","-33.109",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.81",Alice Springs
"POINT (143.195 -33.11)","143.195","-33.110",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.65",Alice Springs
"POINT (143.195 -33.106)","143.195","-33.106",,SNPP,"48305",12:14,"20210222","-1.00","9.00","5.65",Alice Springs
"POINT (146.925 -32.432)","146.925","-32.432",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.20",Alice Springs
"POINT (143.19 -33.107)","143.190","-33.107",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.65",Alice Springs
"POINT (143.186 -33.108)","143.186","-33.108",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.38",Alice Springs
"POINT (143.182 -33.108)","143.182","-33.108",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.38",Alice Springs
"POINT (143.194 -33.103)","143.194","-33.103",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.89",Alice Springs
"POINT (147.377 -32.215)","147.377","-32.215",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.43",Alice Springs
"POINT (147.372 -32.216)","147.372","-32.216",,SNPP,"48305",12:14,"20210222","-1.00","7.00","4.17",Alice Springs
"POINT (147.38 -32.21)","147.380","-32.210",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.74",Alice Springs
"POINT (147.375 -32.211)","147.375","-32.211",,SNPP,"48305",12:14,"20210222","-1.00","7.00","3.74",Alice Springs
"POINT (147.371 -32.212)","147.371","-32.212",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.57",Alice Springs
"POINT (147.374 -32.207)","147.374","-32.207",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.74",Alice Springs
"POINT (147.37 -32.208)","147.370","-32.208",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.57",Alice Springs
"POINT (151.577 -31.247)","151.577","-31.247",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.21",Alice Springs
"POINT (151.574 -31.248)","151.574","-31.248",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.21",Alice Springs
"POINT (146.079 -32.135)","146.079","-32.135",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.64",Alice Springs
"POINT (137.58 -33.005)","137.580","-33.005",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.70",Alice Springs
"POINT (137.59 -33.0)","137.590","-33.000",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.81",Alice Springs
"POINT (146.879 -31.193)","146.879","-31.193",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.17",Alice Springs
"POINT (146.878 -31.189)","146.878","-31.189",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.17",Alice Springs
"POINT (146.872 -31.19)","146.872","-31.190",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.09",Alice Springs
"POINT (151.913 -29.753)","151.913","-29.753",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.55",Alice Springs
"POINT (148.997 -30.307)","148.997","-30.307",,SNPP,"48305",12:14,"20210222","-1.00","8.00","44.19",Alice Springs
"POINT (148.991 -30.308)","148.991","-30.308",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.90",Alice Springs
"POINT (148.986 -30.31)","148.986","-30.310",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.90",Alice Springs
"POINT (148.985 -30.305)","148.985","-30.305",,SNPP,"48305",12:14,"20210222","-1.00","7.00","9.90",Alice Springs
"POINT (148.962 -30.305)","148.962","-30.305",,SNPP,"48305",12:14,"20210222","-1.00","9.00","24.31",Alice Springs
"POINT (148.975 -30.299)","148.975","-30.299",,SNPP,"48305",12:14,"20210222","-1.00","7.00","7.38",Alice Springs
"POINT (149.959 -29.652)","149.959","-29.652",,SNPP,"48305",12:14,"20210222","-1.00","8.00","18.47",Alice Springs
"POINT (151.425 -28.999)","151.425","-28.999",,SNPP,"48305",12:14,"20210222","-1.00","9.00","32.79",Alice Springs
"POINT (151.42 -29.0)","151.420","-29.000",,SNPP,"48305",12:14,"20210222","-1.00","8.00","25.76",Alice Springs
"POINT (151.826 -28.4)","151.826","-28.400",,SNPP,"48305",12:14,"20210222","-1.00","9.00","5.79",Alice Springs
"POINT (151.821 -28.401)","151.821","-28.401",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.79",Alice Springs
"POINT (151.82 -28.395)","151.820","-28.395",,SNPP,"48305",12:14,"20210222","-1.00","9.00","5.79",Alice Springs
"POINT (152.17 -28.31)","152.170","-28.310",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.58",Alice Springs
"POINT (151.824 -28.394)","151.824","-28.394",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.79",Alice Springs
"POINT (150.107 -28.412)","150.107","-28.412",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.67",Alice Springs
"POINT (150.466 -28.262)","150.466","-28.262",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.24",Alice Springs
"POINT (150.458 -28.259)","150.458","-28.259",,SNPP,"48305",12:14,"20210222","-1.00","9.00","8.21",Alice Springs
"POINT (150.461 -28.258)","150.461","-28.258",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.24",Alice Springs
"POINT (150.456 -28.254)","150.456","-28.254",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.16",Alice Springs
"POINT (149.879 -28.309)","149.879","-28.309",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.50",Alice Springs
"POINT (151.08 -27.876)","151.080","-27.876",,SNPP,"48305",12:14,"20210222","-1.00","8.00","6.44",Alice Springs
"POINT (151.082 -27.87)","151.082","-27.870",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.14",Alice Springs
"POINT (151.078 -27.871)","151.078","-27.871",,SNPP,"48305",12:14,"20210222","-1.00","8.00","6.44",Alice Springs
"POINT (151.691 -27.382)","151.691","-27.382",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.17",Alice Springs
"POINT (148.126 -28.08)","148.126","-28.080",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.72",Alice Springs
"POINT (148.121 -28.081)","148.121","-28.081",,SNPP,"48305",12:14,"20210222","-1.00","8.00","13.32",Alice Springs
"POINT (148.13 -28.074)","148.130","-28.074",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.72",Alice Springs
"POINT (148.128 -28.076)","148.128","-28.076",,SNPP,"48305",12:14,"20210222","-1.00","9.00","19.26",Alice Springs
"POINT (149.567 -27.672)","149.567","-27.672",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.29",Alice Springs
"POINT (149.56 -27.673)","149.560","-27.673",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.29",Alice Springs
"POINT (148.218 -27.747)","148.218","-27.747",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.67",Alice Springs
"POINT (148.212 -27.748)","148.212","-27.748",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.67",Alice Springs
"POINT (148.227 -27.74)","148.227","-27.740",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.45",Alice Springs
"POINT (148.222 -27.741)","148.222","-27.741",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.45",Alice Springs
"POINT (152.528 -26.453)","152.528","-26.453",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.45",Alice Springs
"POINT (152.531 -26.445)","152.531","-26.445",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.45",Alice Springs
"POINT (148.559 -27.274)","148.559","-27.274",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.35",Alice Springs
"POINT (148.546 -27.272)","148.546","-27.272",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.76",Alice Springs
"POINT (150.186 -26.687)","150.186","-26.687",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.64",Alice Springs
"POINT (150.19 -26.576)","150.190","-26.576",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.38",Alice Springs
"POINT (148.687 -26.837)","148.687","-26.837",,SNPP,"48305",12:14,"20210222","-1.00","7.00","9.27",Alice Springs
"POINT (148.683 -26.836)","148.683","-26.836",,SNPP,"48305",12:14,"20210222","-1.00","9.00","19.91",Alice Springs
"POINT (150.864 -26.11)","150.864","-26.110",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.02",Alice Springs
"POINT (147.554 -26.453)","147.554","-26.453",,SNPP,"48305",12:14,"20210222","-1.00","7.00","9.62",Alice Springs
"POINT (147.087 -26.551)","147.087","-26.551",,SNPP,"48305",12:14,"20210222","-1.00","8.00","6.59",Alice Springs
"POINT (147.068 -26.555)","147.068","-26.555",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.96",Alice Springs
"POINT (147.086 -26.547)","147.086","-26.547",,SNPP,"48305",12:14,"20210222","-1.00","7.00","6.59",Alice Springs
"POINT (147.081 -26.548)","147.081","-26.548",,SNPP,"48305",12:14,"20210222","-1.00","7.00","6.62",Alice Springs
"POINT (147.082 -26.545)","147.082","-26.545",,SNPP,"48305",12:14,"20210222","-1.00","7.00","4.29",Alice Springs
"POINT (146.985 -26.414)","146.985","-26.414",,SNPP,"48305",12:14,"20210222","-1.00","8.00","11.35",Alice Springs
"POINT (148.344 -24.708)","148.344","-24.708",,SNPP,"48305",12:14,"20210222","-1.00","8.00","6.68",Alice Springs
"POINT (148.342 -24.703)","148.342","-24.703",,SNPP,"48305",12:14,"20210222","-1.00","8.00","6.68",Alice Springs
"POINT (148.22 -24.252)","148.220","-24.252",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.13",Alice Springs
"POINT (148.223 -24.241)","148.223","-24.241",,SNPP,"48305",12:14,"20210222","-1.00","7.00","4.05",Alice Springs
"POINT (148.217 -24.242)","148.217","-24.242",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.20",Alice Springs
"POINT (148.228 -24.234)","148.228","-24.234",,SNPP,"48305",12:14,"20210222","-1.00","8.00","20.32",Alice Springs
"POINT (148.221 -24.236)","148.221","-24.236",,SNPP,"48305",12:14,"20210222","-1.00","8.00","20.32",Alice Springs
"POINT (148.215 -24.237)","148.215","-24.237",,SNPP,"48305",12:14,"20210222","-1.00","8.00","16.10",Alice Springs
"POINT (148.22 -24.231)","148.220","-24.231",,SNPP,"48305",12:14,"20210222","-1.00","7.00","20.32",Alice Springs
"POINT (148.221 -24.241)","148.221","-24.241",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.44",Alice Springs
"POINT (148.215 -24.242)","148.215","-24.242",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.44",Alice Springs
"POINT (148.226 -24.235)","148.226","-24.235",,SNPP,"48305",12:14,"20210222","-1.00","8.00","31.79",Alice Springs
"POINT (148.219 -24.236)","148.219","-24.236",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.44",Alice Springs
"POINT (148.213 -24.238)","148.213","-24.238",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.44",Alice Springs
"POINT (148.225 -24.23)","148.225","-24.230",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.38",Alice Springs
"POINT (150.708 -23.421)","150.708","-23.421",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.44",Alice Springs
"POINT (150.681 -23.319)","150.681","-23.319",,SNPP,"48305",12:14,"20210222","-1.00","7.00","3.59",Alice Springs
"POINT (150.659 -23.026)","150.659","-23.026",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.87",Alice Springs
"POINT (150.661 -23.028)","150.661","-23.028",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.45",Alice Springs
"POINT (150.659 -23.023)","150.659","-23.023",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.45",Alice Springs
"POINT (148.711 -23.435)","148.711","-23.435",,SNPP,"48305",12:14,"20210222","-1.00","9.00","6.96",Alice Springs
"POINT (148.708 -23.436)","148.708","-23.436",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.68",Alice Springs
"POINT (148.617 -22.998)","148.617","-22.998",,SNPP,"48305",12:14,"20210222","-1.00","7.00","2.75",Alice Springs
"POINT (148.12 -22.981)","148.120","-22.981",,SNPP,"48305",12:14,"20210222","-1.00","7.00","8.68",Alice Springs
"POINT (150.054 -22.526)","150.054","-22.526",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.12",Alice Springs
"POINT (150.05 -22.527)","150.050","-22.527",,SNPP,"48305",12:14,"20210222","-1.00","8.00","5.12",Alice Springs
"POINT (150.05 -22.527)","150.050","-22.527",,SNPP,"48305",12:14,"20210222","-1.00","9.00","10.23",Alice Springs
"POINT (149.386 -22.564)","149.386","-22.564",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.02",Alice Springs
"POINT (149.385 -22.566)","149.385","-22.566",,SNPP,"48305",12:14,"20210222","-1.00","8.00","2.16",Alice Springs
"POINT (131.556 -24.003)","131.556","-24.003",,SNPP,"48305",12:14,"20210222","-1.00","7.00","3.03",Alice Springs
"POINT (140.359 -21.856)","140.359","-21.856",,SNPP,"48305",12:14,"20210222","-1.00","7.00","14.42",Alice Springs
"POINT (140.358 -21.853)","140.358","-21.853",,SNPP,"48305",12:14,"20210222","-1.00","8.00","22.06",Alice Springs
"POINT (140.354 -21.853)","140.354","-21.853",,SNPP,"48305",12:14,"20210222","-1.00","7.00","22.06",Alice Springs
"POINT (140.35 -21.854)","140.350","-21.854",,SNPP,"48305",12:14,"20210222","-1.00","7.00","49.34",Alice Springs
"POINT (140.358 -21.849)","140.358","-21.849",,SNPP,"48305",12:14,"20210222","-1.00","7.00","22.06",Alice Springs
"POINT (140.354 -21.85)","140.354","-21.850",,SNPP,"48305",12:14,"20210222","-1.00","7.00","22.06",Alice Springs
"POINT (140.353 -21.847)","140.353","-21.847",,SNPP,"48305",12:14,"20210222","-1.00","7.00","109.81",Alice Springs
"POINT (140.341 -21.824)","140.341","-21.824",,SNPP,"48305",12:14,"20210222","-1.00","8.00","18.09",Alice Springs
"POINT (140.337 -21.825)","140.337","-21.825",,SNPP,"48305",12:14,"20210222","-1.00","7.00","24.51",Alice Springs
"POINT (140.34 -21.821)","140.340","-21.821",,SNPP,"48305",12:14,"20210222","-1.00","8.00","13.83",Alice Springs
"POINT (140.94 -21.598)","140.940","-21.598",,SNPP,"48305",12:14,"20210222","-1.00","8.00","37.33",Alice Springs
"POINT (140.94 -21.595)","140.940","-21.595",,SNPP,"48305",12:14,"20210222","-1.00","8.00","37.33",Alice Springs
"POINT (140.942 -21.587)","140.942","-21.587",,SNPP,"48305",12:14,"20210222","-1.00","7.00","10.57",Alice Springs
"POINT (140.938 -21.588)","140.938","-21.588",,SNPP,"48305",12:14,"20210222","-1.00","8.00","10.57",Alice Springs
"POINT (140.934 -21.589)","140.934","-21.589",,SNPP,"48305",12:14,"20210222","-1.00","7.00","11.88",Alice Springs
"POINT (140.938 -21.587)","140.938","-21.587",,SNPP,"48305",12:14,"20210222","-1.00","8.00","22.72",Alice Springs
"POINT (140.934 -21.588)","140.934","-21.588",,SNPP,"48305",12:14,"20210222","-1.00","8.00","23.30",Alice Springs
"POINT (140.938 -21.584)","140.938","-21.584",,SNPP,"48305",12:14,"20210222","-1.00","7.00","67.63",Alice Springs
"POINT (140.936 -21.577)","140.936","-21.577",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.37",Alice Springs
"POINT (140.94 -21.573)","140.940","-21.573",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.37",Alice Springs
"POINT (140.936 -21.573)","140.936","-21.573",,SNPP,"48305",12:14,"20210222","-1.00","8.00","7.37",Alice Springs
"POINT (140.932 -21.574)","140.932","-21.574",,SNPP,"48305",12:14,"20210222","-1.00","8.00","20.29",Alice Springs
"POINT (140.939 -21.569)","140.939","-21.569",,SNPP,"48305",12:14,"20210222","-1.00","8.00","27.42",Alice Springs
"POINT (140.938 -21.562)","140.938","-21.562",,SNPP,"48305",12:14,"20210222","-1.00","8.00","30.68",Alice Springs
"POINT (140.934 -21.563)","140.934","-21.563",,SNPP,"48305",12:14,"20210222","-1.00","8.00","30.68",Alice Springs
"POINT (140.937 -21.559)","140.937","-21.559",,SNPP,"48305",12:14,"20210222","-1.00","9.00","30.68",Alice Springs
"POINT (140.933 -21.559)","140.933","-21.559",,SNPP,"48305",12:14,"20210222","-1.00","7.00","30.68",Alice Springs
"POINT (140.945 -21.554)","140.945","-21.554",,SNPP,"48305",12:14,"20210222","-1.00","7.00","21.51",Alice Springs
"POINT (140.941 -21.555)","140.941","-21.555",,SNPP,"48305",12:14,"20210222","-1.00","8.00","21.51",Alice Springs
"POINT (140.936 -21.555)","140.936","-21.555",,SNPP,"48305",12:14,"20210222","-1.00","8.00","55.13",Alice Springs
"POINT (140.947 -21.546)","140.947","-21.546",,SNPP,"48305",12:14,"20210222","-1.00","8.00","14.51",Alice Springs
"POINT (141.128 -21.397)","141.128","-21.397",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.30",Alice Springs
"POINT (141.124 -21.397)","141.124","-21.397",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.30",Alice Springs
"POINT (146.08 -20.342)","146.080","-20.342",,SNPP,"48305",12:14,"20210222","-1.00","8.00","32.20",Alice Springs
"POINT (139.476 -20.736)","139.476","-20.736",,SNPP,"48305",12:14,"20210222","-1.00","8.00","8.62",Alice Springs
"POINT (139.476 -20.733)","139.476","-20.733",,SNPP,"48305",12:14,"20210222","-1.00","7.00","8.62",Alice Springs
"POINT (142.451 -19.689)","142.451","-19.689",,SNPP,"48305",12:14,"20210222","-1.00","8.00","4.07",Alice Springs
"POINT (142.45 -19.686)","142.450","-19.686",,SNPP,"48305",12:14,"20210222","-1.00","8.00","9.16",Alice Springs
"POINT (149.129 -9.354)","149.129","-9.354",,SNPP,"48305",12:14,"20210222","-1.00","8.00","3.37",Alice Springs
"POINT (142.45063 -19.68688)","142.451","-19.687","
",SNPP,"48305",12:19,"20210222","31.44","-1.00","-1.00",Darwin
"POINT (142.45063 -19.69063)","142.451","-19.691","
",SNPP,"48305",12:19,"20210222","31.44","-1.00","-1.00",Darwin
"POINT (146.07688 -20.34313)","146.077","-20.343","
",SNPP,"48305",12:19,"20210222","48.83","-1.00","-1.00",Darwin
"POINT (146.08063 -20.34313)","146.081","-20.343","
",SNPP,"48305",12:19,"20210222","48.84","-1.00","-1.00",Darwin
"POINT (139.70563 -21.22813)","139.706","-21.228","
",SNPP,"48305",12:19,"20210222","9.42","-1.00","-1.00",Darwin
"POINT (140.94689 -21.54688)","140.947","-21.547","
",SNPP,"48305",12:19,"20210222","18.04","-1.00","-1.00",Darwin
"POINT (140.93563 -21.55813)","140.936","-21.558","
",SNPP,"48305",12:19,"20210222","17.95","-1.00","-1.00",Darwin
"POINT (140.93938 -21.55813)","140.939","-21.558","
",SNPP,"48305",12:19,"20210222","17.97","-1.00","-1.00",Darwin
"POINT (140.93563 -21.56188)","140.936","-21.562","
",SNPP,"48305",12:19,"20210222","17.94","-1.00","-1.00",Darwin
"POINT (140.93938 -21.56188)","140.939","-21.562","
",SNPP,"48305",12:19,"20210222","17.96","-1.00","-1.00",Darwin
"POINT (140.93938 -21.57313)","140.939","-21.573","
",SNPP,"48305",12:19,"20210222","17.95","-1.00","-1.00",Darwin
"POINT (140.93938 -21.58813)","140.939","-21.588","
",SNPP,"48305",12:19,"20210222","17.91","-1.00","-1.00",Darwin
"POINT (140.93938 -21.59563)","140.939","-21.596","
",SNPP,"48305",12:19,"20210222","17.87","-1.00","-1.00",Darwin
"POINT (140.93938 -21.59938)","140.939","-21.599","
",SNPP,"48305",12:19,"20210222","17.87","-1.00","-1.00",Darwin
"POINT (140.33564 -21.82438)","140.336","-21.824","
",SNPP,"48305",12:19,"20210222","13.00","-1.00","-1.00",Darwin
"POINT (140.33937 -21.82438)","140.339","-21.824","
",SNPP,"48305",12:19,"20210222","13.03","-1.00","-1.00",Darwin
"POINT (140.35437 -21.85438)","140.354","-21.854","
",SNPP,"48305",12:19,"20210222","13.09","-1.00","-1.00",Darwin
"POINT (140.35813 -21.85438)","140.358","-21.854","
",SNPP,"48305",12:19,"20210222","13.12","-1.00","-1.00",Darwin
"POINT (150.05188 -22.52563)","150.052","-22.526","
",SNPP,"48305",12:19,"20210222","59.98","-1.00","-1.00",Darwin
"POINT (150.05562 -22.52563)","150.056","-22.526","
",SNPP,"48305",12:19,"20210222","59.99","-1.00","-1.00",Darwin
"POINT (150.05188 -22.52938)","150.052","-22.529","
",SNPP,"48305",12:19,"20210222","59.98","-1.00","-1.00",Darwin
"POINT (150.05562 -22.52938)","150.056","-22.529","
",SNPP,"48305",12:19,"20210222","59.99","-1.00","-1.00",Darwin
"POINT (149.38439 -22.56688)","149.384","-22.567","
",SNPP,"48305",12:19,"20210222","58.01","-1.00","-1.00",Darwin
"POINT (150.65938 -23.02438)","150.659","-23.024","
",SNPP,"48305",12:19,"20210222","61.18","-1.00","-1.00",Darwin
"POINT (150.65938 -23.02813)","150.659","-23.028","
",SNPP,"48305",12:19,"20210222","61.17","-1.00","-1.00",Darwin
"POINT (150.66313 -23.02813)","150.663","-23.028","
",SNPP,"48305",12:19,"20210222","61.18","-1.00","-1.00",Darwin
"POINT (150.67813 -23.31313)","150.678","-23.313","
",SNPP,"48305",12:19,"20210222","60.95","-1.00","-1.00",Darwin
"POINT (150.68187 -23.31688)","150.682","-23.317","
",SNPP,"48305",12:19,"20210222","60.95","-1.00","-1.00",Darwin
"POINT (150.68187 -23.32063)","150.682","-23.321","
",SNPP,"48305",12:19,"20210222","60.95","-1.00","-1.00",Darwin
"POINT (150.70813 -23.42188)","150.708","-23.422","
",SNPP,"48305",12:19,"20210222","60.93","-1.00","-1.00",Darwin
"POINT (150.70813 -23.42563)","150.708","-23.426","
",SNPP,"48305",12:19,"20210222","60.92","-1.00","-1.00",Darwin
"POINT (148.70938 -23.43688)","148.709","-23.437","
",SNPP,"48305",12:19,"20210222","54.91","-1.00","-1.00",Darwin
